              psi   m1   m2         real(Ai)         imag(Ai)         real(Bi)         imag(Bi)         real(Ci)         imag(Ci)         real(Di)         imag(Di)         real(Ei)         imag(Ei)         real(Hi)         imag(Hi)
   1.01475790E-02   -2    4  -5.74296981E-04   5.76345119E-05  -3.15744575E-04  -1.46676670E-03   3.96173773E-03   5.44924587E-02   7.04089005E-04  -1.39143580E-04  -2.25364137E-02   3.33435601E-03  -1.16155493E+00   1.64546698E-01
   1.01475790E-02   -1   -4  -1.34547483E-02   1.50364370E-03   1.02053850E-03   1.59128848E-02  -7.29712695E-02  -1.48143530E+00  -1.89842563E-02  -1.10764452E-03   2.09446692E+00   2.76887529E-02   5.20205750E+02  -1.12348676E+00
   1.01475790E-02   -1   -3   4.55578953E-01   3.40055999E-06  -1.18365686E-04  -2.91175753E-01  -5.58458678E-02   4.68086624E+01   3.99391621E-01   1.96694135E-04  -4.05605316E+01   1.76751241E-02  -9.34762695E+03  -2.10017848E+00
   1.01475790E-02   -1   -2   2.13360634E+01  -1.63594435E-04   1.27519248E-04   6.25489140E+00  -1.65276796E-01   1.21458032E+03  -8.55296040E+00  -3.92264374E-05   8.68392395E+02   1.44856468E-01  -4.62611938E+02   5.50649643E+00
   1.01475790E-02   -1   -1   9.68452377E+01   0.00000000E+00   0.00000000E+00   1.36384338E+02   2.04464138E-01   9.47420120E+01   1.97262100E+02   0.00000000E+00   3.24106064E+01  -3.27861458E-01   1.29399014E+04   0.00000000E+00
   1.01475790E-02   -1    0   4.35771418E+00   1.98117632E-05  -2.51623806E-05   6.25546885E+00   1.24340858E-02   4.78253923E-02  -8.55296040E+00   3.92264374E-05  -8.68392578E+02   1.44886866E-01  -2.16603958E+02  -1.88992524E+00
   1.01475790E-02   -1    1   2.16436639E-01  -8.02806517E-06  -1.40483127E-04  -2.92109251E-01   1.20134410E-02  -2.98869076E+01   3.99391621E-01  -1.96694135E-04   4.05606689E+01   1.76366791E-02  -1.21764587E+02   3.19326669E-02
   1.01475790E-02   -1    2  -1.02525773E-02   3.39836115E-04   1.15356105E-03   1.35050612E-02   3.78852822E-02   1.54128981E+00  -1.89842563E-02   1.10764452E-03  -2.09422851E+00   2.79040169E-02  -9.75887070E+01  -2.01241195E-01
   1.01475790E-02   -1    3  -7.28043437E-04  -2.80776934E-04  -7.42958335E-04   2.10038922E-03  -1.09936967E-01  -4.44620550E-02  -1.16518582E-03  -5.42698952E-04   7.68689811E-02  -5.62638417E-02   8.65608692E+00  -3.59187961E-01
   1.01475790E-02   -1    4  -3.82779894E-04  -2.94940372E-04  -8.64900474E-04   7.56187306E-04  -2.65736375E-02  -4.01680619E-02  -4.41442331E-04  -4.65065794E-04   2.14177109E-02  -6.82734931E-03  -4.56146061E-01   7.71250665E-01
   1.01475790E-02    0   -4   2.44231848E-03  -5.08242811E-04  -5.00606955E-04  -2.38536997E-03   7.04432875E-02   4.47675958E-02  -1.16518582E-03   5.42698952E-04  -3.97012308E-02  -2.87685152E-02  -1.15206366E+01  -4.30076808E-01
   1.01475790E-02    0   -3  -1.21532995E-02   8.48007505E-04   6.58188597E-04   1.55115798E-02  -2.80043781E-02  -7.64816463E-01  -1.89842563E-02  -1.10764452E-03   1.07396090E+00   1.41444989E-02   2.13930710E+02  -4.66745466E-01
   1.01475790E-02    0   -2   3.06793094E-01  -1.67850685E-05  -5.36534826E-05  -2.91409105E-01  -1.99351758E-02   2.18442574E+01   3.99391621E-01   1.96694135E-04  -2.07966995E+01   9.07198992E-03  -3.61083179E+03  -8.14108729E-01
   1.01475790E-02    0   -1   4.35771418E+00  -1.98117632E-05   7.63408170E-05   6.25517988E+00  -3.91705297E-02   3.13257263E+02  -8.55296040E+00  -3.92264374E-05   4.45253632E+02   7.42653161E-02  -2.16603958E+02   1.88992524E+00
   1.01475790E-02    0    0   6.71344340E-01   0.00000000E+00  -0.00000000E+00  -3.74384254E-01  -6.15922362E-03   3.70264130E+01   1.97262100E+02   0.00000000E+00   3.24106064E+01  -1.68105468E-01   3.41372461E+03   0.00000000E+00
   1.01475790E-02    0    1  -4.34785652E+00  -1.74309425E-05   2.60160577E-05   6.25575733E+00   5.19585870E-02   3.09523071E+02  -8.55296040E+00   3.92264374E-05  -4.45253784E+02   7.42957219E-02  -9.04674759E+01  -3.55890021E-02
   1.01475790E-02    0    2   1.84509590E-01  -7.78399626E-05  -2.05195334E-04  -2.92342633E-01   1.48448460E-02  -1.31679592E+01   3.99391621E-01  -1.96694135E-04   2.07968388E+01   9.03354585E-03   1.11957458E+03  -2.46349692E-01
   1.01475790E-02    0    3  -9.65330377E-03   8.72043543E-04   1.51591096E-03   1.31037571E-02   2.89121792E-02   7.95420885E-01  -1.89842563E-02   1.10764452E-03  -1.07372248E+00   1.43597638E-02  -1.02833069E+02  -2.12486595E-01
   1.01475790E-02    0    4  -1.63102802E-03  -5.39749104E-04  -9.20610502E-04   2.74121203E-03  -7.44939968E-02  -1.96496639E-02  -1.16518582E-03  -5.42698952E-04   3.93205322E-02  -2.88740546E-02   6.71615791E+00  -2.83302635E-01
   1.01475790E-02    1   -4   3.14858713E-04  -4.12757334E-04  -5.59226668E-04  -4.19791235E-04   8.36498162E-04  -6.25008193E-04  -4.41442331E-04   4.65065794E-04  -5.90210431E-04  -1.19644348E-04   2.61870474E-02   3.91914882E-02
   1.01475790E-02    1   -3   1.30862987E-03  -2.43219009E-04  -3.22954787E-04  -1.74454728E-03   2.63724360E-03   2.24518264E-03  -1.16518582E-03   5.42698952E-04  -2.15278217E-03  -1.37873006E-03  -4.62310553E-01   2.49824510E-03
   1.01475790E-02    1   -2  -1.10859089E-02   2.33514234E-04   2.95838632E-04   1.51102766E-02  -1.01341389E-03  -3.84243764E-02  -1.89842563E-02  -1.10764452E-03   5.34549356E-02   6.00244675E-04   7.99921608E+00  -2.51694992E-02
   1.01475790E-02    1   -1   2.16436639E-01   8.02806517E-06   1.10587225E-05  -2.91642487E-01  -5.57445339E-04   9.93901074E-01   3.99391621E-01   1.96694135E-04  -1.03286767E+00   4.68856539E-04  -1.21764587E+02  -3.19326669E-02
   1.01475790E-02    1    0  -4.34785652E+00   1.74309425E-05   2.51623806E-05   6.25546885E+00   3.22323089E-04   1.32465971E+00  -8.55296040E+00  -3.92264374E-05   2.21148415E+01   3.67417140E-03  -9.04674759E+01   3.55890021E-02
   1.01475790E-02    1    1   9.53341599E+01   0.00000000E+00  -0.00000000E+00  -1.37133118E+02  -5.81882289E-03  -2.06891899E+01   1.97262100E+02   0.00000000E+00   3.24106064E+01  -8.34948756E-03   2.45043621E+01   0.00000000E+00
   1.01475790E-02    1    2  -4.78064728E+00   5.18663146E-05   7.71944979E-05   6.25604630E+00   4.86967480E-03   2.96078072E+01  -8.55296040E+00   3.92264374E-05  -2.21150131E+01   3.70458048E-03  -8.42025070E+01   5.65124489E-02
   1.01475790E-02    1    3   2.11011916E-01  -1.92650623E-04  -2.69907556E-04  -2.92576015E-01   1.14329171E-03  -5.63061774E-01   3.99391621E-01  -1.96694135E-04   1.03300631E+00   4.30411921E-04   1.13185944E+02  -2.07383409E-02
   1.01475790E-02    1    4  -9.28808935E-03   1.36310805E-03   1.87826098E-03   1.27024539E-02   1.96315418E-03   3.97787280E-02  -1.89842563E-02   1.10764452E-03  -5.32165281E-02   8.15509295E-04  -7.73385477E+00  -8.56670178E-03
   1.01475790E-02    2   -4  -1.08562876E-03  -2.10816026E-04  -2.64966133E-04   1.11632678E-03   4.95524509E-05  -1.50514757E-02   7.04089005E-04   1.39143580E-04  -6.93148561E-03  -1.02045946E-03  -6.21688545E-01  -8.77109915E-02
   1.01475790E-02    2   -3   6.56685806E-05  -2.00148963E-04  -3.81210761E-04  -2.72793899E-04  -1.13804871E-02   8.34368262E-03  -4.41442331E-04   4.65065794E-04   9.86720435E-03   3.18133039E-03  -2.87382811E-01  -4.87685561E-01
   1.01475790E-02    2   -2   2.51842575E-04   1.97875615E-05  -1.45302620E-04  -1.10372459E-03  -3.07526626E-02  -3.43815014E-02  -1.16518582E-03   5.42698952E-04   3.53956670E-02   2.60110553E-02   6.26326370E+00   2.65586495E-01
   1.01475790E-02    2   -1  -1.02525773E-02  -3.39836115E-04  -6.65112893E-05   1.47089725E-02   8.00162833E-03   6.97740912E-01  -1.89842563E-02  -1.10764452E-03  -9.67051029E-01  -1.29440092E-02  -9.75887070E+01   2.01241195E-01
   1.01475790E-02    2    0   1.84509590E-01   7.78399626E-05   7.57709277E-05  -2.91875869E-01   2.28732615E-03  -1.57424040E+01   3.99391621E-01   1.96694135E-04   1.87309647E+01  -8.13427754E-03   1.11957458E+03   2.46349692E-01
   1.01475790E-02    2    1  -4.78064728E+00  -5.18663146E-05  -2.60160577E-05   6.25575733E+00  -4.67982367E-02   2.78782593E+02  -8.55296040E+00  -3.92264374E-05  -4.01023926E+02  -6.69169724E-02  -8.42025070E+01  -5.65124489E-02
   1.01475790E-02    2    2   3.80833679E+02   0.00000000E+00  -0.00000000E+00  -2.73891846E+02   2.05485344E-01  -7.84047928E+01   1.97262100E+02   0.00000000E+00   3.24106064E+01   1.51406497E-01   2.77224072E+03   0.00000000E+00
   1.01475790E-02    2    3   3.05934119E+00   2.27703538E-04   1.28372936E-04   6.25633478E+00  -1.28832653E-01  -8.39697998E+02  -8.55296040E+00   3.92264374E-05   4.01023773E+02  -6.68865666E-02  -1.97809052E+02  -1.61362100E+00
   1.01475790E-02    2    4   2.95943648E-01  -3.52460047E-04  -3.34619748E-04  -2.92809367E-01  -2.90912222E-02   7.92778492E+00   3.99391621E-01  -1.96694135E-04  -1.87308254E+01  -8.17272160E-03  -3.14093066E+03   7.08766699E-01
   1.01475790E-02    3   -4  -2.33493280E-04  -7.30999091E-05  -2.11238672E-04  -4.93601023E-04  -9.34392400E-03  -2.36505759E-03  -7.90535240E-04   2.21936891E-04  -5.61850099E-03   2.56867078E-03   8.16357881E-02  -3.67359787E-01
   1.01475790E-02    3   -3  -9.32913856E-04  -1.48287581E-04  -1.92377294E-04   7.93440093E-04  -2.20710222E-04  -2.28048414E-02   7.04089005E-04   1.39143580E-04  -1.43464152E-02  -2.11994420E-03  -1.01988482E+00  -1.44383699E-01
   1.01475790E-02    3   -2  -1.66877624E-04   3.57502759E-05  -2.03194882E-04  -1.25796592E-04  -1.64664052E-02   9.21405666E-03  -4.41442331E-04   4.65065794E-04   2.03246176E-02   6.48230501E-03  -4.48160529E-01  -7.57832944E-01
   1.01475790E-02    3   -1  -7.28043437E-04   2.80776934E-04   3.23495733E-05  -4.62901779E-04  -2.97264270E-02  -6.51124641E-02  -1.16518582E-03   5.42698952E-04   7.29441121E-02   5.34008406E-02   8.65608692E+00   3.59187961E-01
   1.01475790E-02    3    0  -9.65330377E-03  -8.72043543E-04  -4.28861211E-04   1.43076684E-02  -9.59252939E-04   1.44367933E+00  -1.89842563E-02  -1.10764452E-03  -1.98755705E+00  -2.64882632E-02  -1.02833069E+02   2.12486595E-01
   1.01475790E-02    3    1   2.11011916E-01   1.92650623E-04   1.40483127E-04  -2.92109251E-01  -1.14008626E-02  -2.83646564E+01   3.99391621E-01   1.96694135E-04   3.84947968E+01  -1.67374108E-02   1.13185944E+02   2.07383409E-02
   1.01475790E-02    3    2   3.05934119E+00  -2.27703538E-04  -7.71944979E-05   6.25604630E+00  -1.80532202E-01   1.14563098E+03  -8.55296040E+00  -3.92264374E-05  -8.24162720E+02  -1.37508124E-01  -1.97809052E+02   1.61362100E+00
   1.01475790E-02    3    3   8.57169922E+02   0.00000000E+00  -0.00000000E+00  -4.10650574E+02   6.27753258E-01  -1.36120392E+02   1.97262100E+02   0.00000000E+00   3.24106064E+01   3.11162472E-01   1.16569336E+04   0.00000000E+00
   1.01475790E-02    3    4   1.91721096E+01   5.10080718E-04   1.79551367E-04   6.25662374E+00  -3.49148393E-01  -2.29839429E+03  -8.55296040E+00   3.92264374E-05   8.24162537E+02  -1.37477711E-01  -4.31287109E+02  -5.04598904E+00
   1.01475790E-02    4   -4  -1.64888229E-03  -9.55864016E-05   3.36270663E-04   7.28781626E-04   5.92086948E-02   3.54510322E-02   4.32983768E-04  -3.55334021E-04   7.33159157E-03  -2.24529020E-02  -4.27469045E-01  -1.17275918E+00
   1.01475790E-02    4   -3  -6.06337679E-04   2.99442963E-05  -1.37298179E-04  -2.81456276E-04  -1.07862130E-02  -1.68188149E-03  -7.90535240E-04   2.21936891E-04  -8.47077928E-03   3.87619273E-03   9.93888155E-02  -4.46432024E-01
   1.01475790E-02    4   -2  -5.74296981E-04  -5.76345119E-05  -1.19788449E-04   4.70553379E-04  -8.32242891E-04  -2.20891666E-02   7.04089005E-04   1.39143580E-04  -2.17613447E-02  -3.21942894E-03  -1.16155493E+00  -1.64546698E-01
   1.01475790E-02    4   -1  -3.82779894E-04   2.94940372E-04  -2.51789879E-05   2.12007253E-05  -1.44212591E-02   1.98611431E-03  -4.41442331E-04   4.65065794E-04   3.07820328E-02   9.78327915E-03  -4.56146061E-01  -7.71250665E-01
   1.01475790E-02    4    0  -1.63102802E-03   5.39749104E-04   2.10001759E-04   1.77920956E-04   5.71594713E-03  -8.99476930E-02  -1.16518582E-03   5.42698952E-04   1.10492565E-01   8.07906240E-02   6.71615791E+00   2.83302635E-01
   1.01475790E-02    4    1  -9.28808935E-03  -1.36310805E-03  -7.91211147E-04   1.39063653E-02  -2.78960578E-02   2.19939113E+00  -1.89842563E-02  -1.10764452E-03  -3.00806308E+00  -4.00325172E-02  -7.73385477E+00   8.56670178E-03
   1.01475790E-02    4    2   2.95943648E-01   3.52460047E-04   2.05195334E-04  -2.92342633E-01  -4.16220091E-02  -3.68728600E+01   3.99391621E-01   1.96694135E-04   5.82586288E+01  -2.53405441E-02  -3.14093066E+03  -7.08766699E-01
   1.01475790E-02    4    3   1.91721096E+01  -5.10080718E-04  -1.28372936E-04   6.25633478E+00  -4.00879592E-01   2.60187012E+03  -8.55296040E+00  -3.92264374E-05  -1.24730151E+03  -2.08099261E-01  -4.31287109E+02   5.04598904E+00
   1.01475790E-02    4    4   1.52434290E+03   0.00000000E+00  -0.00000000E+00  -5.47409302E+02   1.26098490E+00  -1.93835983E+02   1.97262100E+02   0.00000000E+00   3.24106064E+01   4.70918447E-01   2.66785840E+04   0.00000000E+00
   1.05902264E-02   -4   -4   1.53051746E+03   0.00000000E+00   0.00000000E+00   5.46592163E+02   7.16488361E+00   2.62597595E+02   1.97283447E+02   0.00000000E+00   3.05129700E+01  -2.63422775E+00   7.50506250E+04   0.00000000E+00
   1.05902264E-02   -4   -3   8.18389130E+01   4.77721420E-04  -1.74676898E-04   6.39013767E+00  -3.00639402E-02  -4.37005664E+03  -8.73826504E+00   8.98707949E-05  -2.09248706E+03   2.41812393E-01  -1.30806458E+03  -4.81412315E+01
   1.05902264E-02   -4   -2   6.91190243E-01  -1.40430217E-04   6.59197904E-05  -3.04206222E-01   5.77351213E-01  -1.03260910E+02   4.16934818E-01  -2.20227026E-04   1.00842148E+02  -4.66384023E-01  -1.66161426E+04  -9.19763184E+00
   1.05902264E-02   -4   -1  -1.42726833E-02  -1.64451508E-03   8.46958210E-05   1.56946741E-02  -3.76712322E-01   4.37003756E+00  -2.02932805E-02   1.16955128E-03  -4.57337475E+00   5.60069561E-01   5.18663635E+02  -1.03041840E+01
   1.05902264E-02   -4    0   2.46896432E-03   5.51054778E-04  -2.31655154E-04   1.20105942E-04  -3.80951948E-02  -1.35370180E-01  -1.08483620E-03  -6.08947594E-04   3.03809792E-01   2.65951335E-01  -7.42259550E+00   1.26483893E+00
   1.05902264E-02   -4    1   2.41072601E-04   4.09087370E-04  -3.16123478E-04   2.61092820E-04   1.72577336E-01  -4.74825501E-02  -3.65237182E-04  -4.44693724E-04   6.69242069E-02   2.49419019E-01   1.02681324E-01   6.78197220E-02
   1.05902264E-02   -4    2  -1.15307083E-03   1.90579129E-04  -1.18147342E-04  -7.97740475E-04   2.93968230E-01   2.81625569E-01   6.74608746E-04  -8.91108793E-05  -2.03195125E-01   2.08914042E-01  -1.33448207E+00  -1.25317407E+00
   1.05902264E-02   -4    3  -3.54478223E-04   1.33800073E-04  -3.60812468E-04   9.82692000E-04  -1.65852293E-01   2.79799342E-01  -7.95086788E-04  -2.58855667E-04  -1.36469036E-01  -8.46276134E-02   2.63592339E+00  -1.71418738E+00
   1.05902264E-02   -4    4  -1.93739089E-03   9.59239260E-05   7.29107473E-04  -1.15849508E-03   5.24655208E-02  -2.84394592E-01   5.43199305E-04   4.22594312E-04   1.00839481E-01   2.13760138E-02   1.53926790E+00   3.90385103E+00
   1.05902264E-02   -3   -4   8.18389130E+01  -4.77721420E-04   2.34002800E-04   6.38984919E+00  -6.49887472E-02   4.68387451E+03  -8.73826504E+00  -8.98707949E-05   1.67832654E+03   1.93920836E-01  -1.30806458E+03   4.81412315E+01
   1.05902264E-02   -3   -3   8.61814026E+02   0.00000000E+00   0.00000000E+00   4.09846466E+02   4.30344677E+00   2.06205078E+02   1.97283447E+02   0.00000000E+00   3.05129700E+01  -2.11284208E+00   4.82869688E+04   0.00000000E+00
   1.05902264E-02   -3   -2   4.75924301E+01   2.38038163E-04  -1.15350995E-04   6.39042664E+00   1.68390684E-02  -2.33650269E+03  -8.73826504E+00   8.98707949E-05  -1.67832666E+03   1.93954438E-01  -8.22459900E+02  -2.90831661E+01
   1.05902264E-02   -3   -1   4.75207210E-01  -3.57014287E-05  -8.44806345E-06  -3.04450810E-01   2.21729830E-01  -7.50666199E+01   4.16934818E-01  -2.20227026E-04   8.08827438E+01  -3.74078035E-01  -8.96160449E+03  -4.97583485E+00
   1.05902264E-02   -3    0  -1.29239829E-02  -9.07529786E-04   4.60230949E-04   1.52796190E-02   5.17872162E-03   3.10448885E+00  -2.02932805E-02   1.16955128E-03  -3.66815567E+00   4.49237555E-01   2.13358856E+02  -4.19984627E+00
   1.05902264E-02   -3    1   1.34833867E-03   2.82804278E-04  -4.34759742E-04   7.59964460E-04   1.46728918E-01  -1.74737826E-01  -1.08483620E-03  -6.08947594E-04   2.43641660E-01   2.13300899E-01  -2.78443903E-01   9.80541930E-02
   1.05902264E-02   -3    2  -8.86306134E-06   2.20026792E-04  -4.90548089E-04   3.76594311E-04   2.89328188E-01  -6.05517775E-02  -3.65237182E-04  -4.44693724E-04   5.36716022E-02   2.00042397E-01  -1.36876571E+00  -1.66313246E-01
   1.05902264E-02   -3    3  -1.03985146E-03   1.54484995E-04  -1.74044239E-04  -1.11887546E-03   3.55260521E-01   3.38432699E-01   6.74608746E-04  -8.91108793E-05  -1.62959263E-01   1.67561099E-01  -2.16923308E+00  -2.09829450E+00
   1.05902264E-02   -3    4  -7.40658434E-04   2.04774151E-05  -4.48858103E-04   1.18866062E-03  -1.75840616E-01   2.98541576E-01  -7.95086788E-04  -2.58855667E-04  -1.09469630E-01  -6.78824261E-02   3.20747662E+00  -2.07635593E+00
   1.05902264E-02   -2   -4   6.91190243E-01   1.40430217E-04  -2.14655505E-04  -3.03716987E-01   7.12341189E-01   7.41334305E+01   4.16934818E-01   2.20227026E-04  -6.09231987E+01  -2.81729937E-01  -1.66161426E+04   9.19763184E+00
   1.05902264E-02   -2   -3   4.75924301E+01  -2.38038163E-04   1.74676898E-04   6.39013767E+00  -1.81085523E-02   2.64792749E+03  -8.73826504E+00  -8.98707949E-05   1.26416614E+03   1.46062866E-01  -8.22459900E+02   2.90831661E+01
   1.05902264E-02   -2   -2   3.83943420E+02   0.00000000E+00   0.00000000E+00   2.73100739E+02   2.15434051E+00   1.49812546E+02   1.97283447E+02   0.00000000E+00   3.05129700E+01  -1.59145629E+00   2.74023848E+04   0.00000000E+00
   1.05902264E-02   -2   -1   2.17968407E+01   7.89171390E-05  -5.60250919E-05   6.39071512E+00   4.35326919E-02  -8.79816162E+02  -8.73826504E+00   8.98707949E-05  -1.26416626E+03   1.46096468E-01  -4.56687805E+02  -1.47280540E+01
   1.05902264E-02   -2    0   3.20124805E-01   8.92181470E-06  -8.28159173E-05  -3.04695427E-01  -1.47799943E-02  -5.07019844E+01   4.16934818E-01  -2.20227026E-04   6.09233360E+01  -2.81772047E-01  -3.46184253E+03  -1.94248652E+00
   1.05902264E-02   -2    1  -1.18182236E-02  -2.32018385E-04   8.35766084E-04   1.48645639E-02   2.35395566E-01   2.03665328E+00  -2.02932805E-02   1.16955128E-03  -2.76293635E+00   3.38405490E-01   8.07666874E+00  -9.53835472E-02
   1.05902264E-02   -2    2   3.00046260E-04   3.24757934E-06  -6.37864345E-04   1.39982288E-03   2.44051576E-01  -1.81443408E-01  -1.08483620E-03  -6.08947594E-04   1.83473527E-01   1.60650477E-01   4.06666899E+00  -6.11590743E-01
   1.05902264E-02   -2    3  -2.19343448E-04  -1.23741518E-06  -6.64972758E-04   4.92095773E-04   3.31593901E-01  -6.25328794E-02  -3.65237182E-04  -4.44693724E-04   4.04189974E-02   1.50665775E-01  -2.12325859E+00  -2.86366284E-01
   1.05902264E-02   -2    4  -6.96951174E-04   8.89687581E-05  -2.29941143E-04  -1.44001050E-03   3.57582778E-01   3.39667112E-01   6.74608746E-04  -8.91108793E-05  -1.22723386E-01   1.26208171E-01  -2.46625328E+00  -2.39900446E+00
   1.05902264E-02   -1   -4  -1.42726833E-02   1.64451508E-03   1.04190956E-03   1.69398412E-02  -6.20122731E-01  -2.38417792E+00  -2.02932805E-02  -1.16955128E-03   1.85795224E+00   2.27360770E-01   5.18663635E+02   1.03041840E+01
   1.05902264E-02   -1   -3   4.75207210E-01   3.57014287E-05  -1.40287651E-04  -3.03961605E-01   3.56736839E-01   4.59219017E+01   4.16934818E-01   2.20227026E-04  -4.09637909E+01  -1.89423949E-01  -8.96160449E+03   4.97583485E+00
   1.05902264E-02   -1   -2   2.17968407E+01  -7.89171390E-05   1.15350995E-04   6.39042664E+00   8.56225751E-03   1.18884802E+03  -8.73826504E+00  -8.98707949E-05   8.50005676E+02   9.82049108E-02  -4.56687805E+02   1.47280540E+01
   1.05902264E-02   -1   -1   9.69056473E+01   0.00000000E+00   0.00000000E+00   1.36354996E+02   7.17565596E-01   9.34200211E+01   1.97283447E+02   0.00000000E+00   3.05129700E+01  -1.07007051E+00   1.23968770E+04   0.00000000E+00
